id	collectionID	institutionCode	collectionCode	basisOfRecord	occurrenceID	catalogNumber	recordedBy	occurrenceStatus	associatedReferences	eventDate	waterBody	country	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	footprintWKT	identifiedBy	typeStatus	scientificNameID	scientificName
101724	IndOBIS Dataset	CMLRE		HumanObservation	101724			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101725	IndOBIS Dataset	CMLRE		HumanObservation	101725			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101726	IndOBIS Dataset	CMLRE		HumanObservation	101726			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101727	IndOBIS Dataset	CMLRE		HumanObservation	101727			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101728	IndOBIS Dataset	CMLRE		HumanObservation	101728			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101729	IndOBIS Dataset	CMLRE		HumanObservation	101729			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4418	-0.03	91.03					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101730	IndOBIS Dataset	CMLRE		HumanObservation	101730			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101731	IndOBIS Dataset	CMLRE		HumanObservation	101731			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101732	IndOBIS Dataset	CMLRE		HumanObservation	101732			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101733	IndOBIS Dataset	CMLRE		HumanObservation	101733			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101734	IndOBIS Dataset	CMLRE		HumanObservation	101734			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101735	IndOBIS Dataset	CMLRE		HumanObservation	101735			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101736	IndOBIS Dataset	CMLRE		HumanObservation	101736			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4378	0	88.93					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101737	IndOBIS Dataset	CMLRE		HumanObservation	101737			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101738	IndOBIS Dataset	CMLRE		HumanObservation	101738			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101739	IndOBIS Dataset	CMLRE		HumanObservation	101739			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101740	IndOBIS Dataset	CMLRE		HumanObservation	101740			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101741	IndOBIS Dataset	CMLRE		HumanObservation	101741			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101742	IndOBIS Dataset	CMLRE		HumanObservation	101742			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4550	-0.02	87.02					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101743	IndOBIS Dataset	CMLRE		HumanObservation	101743			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4416	-0.03	84.93					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101744	IndOBIS Dataset	CMLRE		HumanObservation	101744			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4416	-0.03	84.93					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101745	IndOBIS Dataset	CMLRE		HumanObservation	101745			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4416	-0.03	84.93					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101746	IndOBIS Dataset	CMLRE		HumanObservation	101746			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4416	-0.03	84.93					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101747	IndOBIS Dataset	CMLRE		HumanObservation	101747			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4416	-0.03	84.93					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101748	IndOBIS Dataset	CMLRE		HumanObservation	101748			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101749	IndOBIS Dataset	CMLRE		HumanObservation	101749			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101750	IndOBIS Dataset	CMLRE		HumanObservation	101750			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101751	IndOBIS Dataset	CMLRE		HumanObservation	101751			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101752	IndOBIS Dataset	CMLRE		HumanObservation	101752			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101753	IndOBIS Dataset	CMLRE		HumanObservation	101753			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:105458	Sagitta minima
101754	IndOBIS Dataset	CMLRE		HumanObservation	101754			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101755	IndOBIS Dataset	CMLRE		HumanObservation	101755			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4206	0.02	82.87					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101756	IndOBIS Dataset	CMLRE		HumanObservation	101756			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101757	IndOBIS Dataset	CMLRE		HumanObservation	101757			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101758	IndOBIS Dataset	CMLRE		HumanObservation	101758			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101759	IndOBIS Dataset	CMLRE		HumanObservation	101759			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101760	IndOBIS Dataset	CMLRE		HumanObservation	101760			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101761	IndOBIS Dataset	CMLRE		HumanObservation	101761			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4118	0	80.93					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101762	IndOBIS Dataset	CMLRE		HumanObservation	101762			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101763	IndOBIS Dataset	CMLRE		HumanObservation	101763			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101764	IndOBIS Dataset	CMLRE		HumanObservation	101764			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101765	IndOBIS Dataset	CMLRE		HumanObservation	101765			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101766	IndOBIS Dataset	CMLRE		HumanObservation	101766			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:105458	Sagitta minima
101767	IndOBIS Dataset	CMLRE		HumanObservation	101767			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4727	0.02	78.98					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101768	IndOBIS Dataset	CMLRE		HumanObservation	101768			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101769	IndOBIS Dataset	CMLRE		HumanObservation	101769			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101770	IndOBIS Dataset	CMLRE		HumanObservation	101770			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101771	IndOBIS Dataset	CMLRE		HumanObservation	101771			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101772	IndOBIS Dataset	CMLRE		HumanObservation	101772			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101773	IndOBIS Dataset	CMLRE		HumanObservation	101773			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101774	IndOBIS Dataset	CMLRE		HumanObservation	101774			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101775	IndOBIS Dataset	CMLRE		HumanObservation	101775			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4627	-0.05	76.93					urn:lsid:marinespecies.org:taxname:268035	Sagitta robusta
101776	IndOBIS Dataset	CMLRE		HumanObservation	101776			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:105428	Krohnitta pacifica
101777	IndOBIS Dataset	CMLRE		HumanObservation	101777			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101778	IndOBIS Dataset	CMLRE		HumanObservation	101778			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101779	IndOBIS Dataset	CMLRE		HumanObservation	101779			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101780	IndOBIS Dataset	CMLRE		HumanObservation	101780			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101781	IndOBIS Dataset	CMLRE		HumanObservation	101781			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101782	IndOBIS Dataset	CMLRE		HumanObservation	101782			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101783	IndOBIS Dataset	CMLRE		HumanObservation	101783			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4261	-0.02	74.98					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101784	IndOBIS Dataset	CMLRE		HumanObservation	101784			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101785	IndOBIS Dataset	CMLRE		HumanObservation	101785			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101786	IndOBIS Dataset	CMLRE		HumanObservation	101786			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101787	IndOBIS Dataset	CMLRE		HumanObservation	101787			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101788	IndOBIS Dataset	CMLRE		HumanObservation	101788			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101789	IndOBIS Dataset	CMLRE		HumanObservation	101789			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					4246	-0.05	71.03					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101790	IndOBIS Dataset	CMLRE		HumanObservation	101790			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101791	IndOBIS Dataset	CMLRE		HumanObservation	101791			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101792	IndOBIS Dataset	CMLRE		HumanObservation	101792			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101793	IndOBIS Dataset	CMLRE		HumanObservation	101793			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101794	IndOBIS Dataset	CMLRE		HumanObservation	101794			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101795	IndOBIS Dataset	CMLRE		HumanObservation	101795			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3585	0.15	68.98					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101796	IndOBIS Dataset	CMLRE		HumanObservation	101796			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101797	IndOBIS Dataset	CMLRE		HumanObservation	101797			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:268044	Sagitta bedoti
101798	IndOBIS Dataset	CMLRE		HumanObservation	101798			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101799	IndOBIS Dataset	CMLRE		HumanObservation	101799			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101800	IndOBIS Dataset	CMLRE		HumanObservation	101800			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101801	IndOBIS Dataset	CMLRE		HumanObservation	101801			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:105453	Sagitta hexaptera
101802	IndOBIS Dataset	CMLRE		HumanObservation	101802			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101803	IndOBIS Dataset	CMLRE		HumanObservation	101803			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					2609	0.03	66.93					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101804	IndOBIS Dataset	CMLRE		HumanObservation	101804			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3385	-0.02	65.07					urn:lsid:marinespecies.org:taxname:105428	Krohnitta pacifica
101805	IndOBIS Dataset	CMLRE		HumanObservation	101805			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3385	-0.02	65.07					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101806	IndOBIS Dataset	CMLRE		HumanObservation	101806			present	Nair, V.R., 1978. Bathymetric distribution of chaetognaths in the Indian Ocean. Indian Journal of Marine Sciences, 7: 276-282.	1963-03-19/1964-09-21					3385	-0.02	65.07					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101807	IndOBIS Dataset	CMLRE		HumanObservation	101807			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					2571	-4.02	89					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
101808	IndOBIS Dataset	CMLRE		HumanObservation	101808			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					2571	-4.02	89					urn:lsid:marinespecies.org:taxname:268034	Sagitta ferox
101809	IndOBIS Dataset	CMLRE		HumanObservation	101809			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					2571	-4.02	89					urn:lsid:marinespecies.org:taxname:268041	Sagitta pacifica
101810	IndOBIS Dataset	CMLRE		HumanObservation	101810			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					2571	-4.02	89					urn:lsid:marinespecies.org:taxname:268032	Sagitta regularis
101811	IndOBIS Dataset	CMLRE		HumanObservation	101811			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					3438	-5	89					urn:lsid:marinespecies.org:taxname:105430	Pterosagitta draco
101812	IndOBIS Dataset	CMLRE		HumanObservation	101812			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					3438	-5	89					urn:lsid:marinespecies.org:taxname:105448	Sagitta bipunctata
101813	IndOBIS Dataset	CMLRE		HumanObservation	101813			present	Nair, V.R., 1969. A preliminary report on the biomass of chaetognaths in the Indian Ocean comparing the south-west and north-east monsoon periods. Proceedings of the symposium on Indian Ocean Bulletin of the National Institute of Science India Part II 747-752	1962/1965					3438	-5	89					urn:lsid:marinespecies.org:taxname:105451	Sagitta enflata
